05/02/2016,IR_SWAP/RATE/EUR/2D/6M/24Y,0.011738
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/25Y,0.011601
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/26Y,0.011672
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/27Y,0.011619
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/28Y,0.011626
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/29Y,0.011575
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/30Y,0.011548
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/40Y,0.011414
05/02/2016,IR_SWAP/RATE/EUR/2D/6M/50Y,0.010841
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/1Y,-0.003189
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/2Y,-0.003108
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/3Y,-0.003036
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/4Y,-0.003066
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/5Y,-0.002975
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/7Y,-0.003006
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/10Y,-0.003167
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/15Y,-0.003431
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/20Y,-0.003502
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/30Y,-0.002836
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/40Y,-0.002313
05/02/2016,CC_BASIS_SWAP/BASIS_SPREAD/USD/3M/GBP/3M/50Y,-0.001834
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/GBP/1Y,-0.002983
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/GBP/2Y,-0.002826
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/GBP/3Y,-0.002273
05/02/2016,BASIS_SWAP/BASIS_SPREAD/6M/12M/GBP/4Y,-0.002116
